X1_sexo,X2_zona,X3_ciclo,X4_ingreso_familiar,X5_trabaja,X6_beca,X7_educ_jefe,X8_tam_familiar,X9_asistencia,X10_cursos_desaprobados,X11_promedio_final
Femenino,Urbana,6,4163.49,No,No,Superior universitaria,3,88.0,0,15.23
Femenino,Urbana,5,4924.52,No,No,Superior técnica,3,87.5,1,15.23
Femenino,Rural,4,1647.84,No,No,Superior técnica,9,95.7,0,15.23
Femenino,Rural,7,1791.48,No,Sí,Primaria,8,99.6,0,15.23
Masculino,Rural,2,1227.29,No,No,Secundaria,5,87.0,0,15.23
Masculino,Urbana,2,2039.02,No,No,Primaria,10,94.8,0,15.23
Masculino,Urbana,6,4567.17,No,No,Secundaria,6,87.2,1,15.23
Femenino,Urbana,9,1989.39,No,No,Secundaria,1,76.8,0,15.23
Femenino,Rural,5,931.37,No,Sí,Secundaria,3,100.0,0,15.23
Femenino,Rural,2,1975.71,No,Sí,Secundaria,4,85.3,0,15.23
Masculino,Urbana,6,2627.79,No,No,Superior universitaria,10,84.7,0,15.23
Masculino,Urbana,10,951.65,No,No,Primaria,7,80.7,1,15.23
Masculino,Urbana,6,11352.73,No,No,Superior universitaria,3,93.9,1,15.23
Masculino,Urbana,1,2822.37,No,Sí,Superior técnica,9,99.8,1,15.23
Masculino,Rural,9,2375.01,No,Sí,Secundaria,7,79.5,0,15.23
Masculino,Rural,7,1164.48,No,Sí,Primaria,6,93.1,0,15.23
Femenino,Urbana,9,7720.34,No,No,Superior universitaria,5,84.3,2,15.22
Masculino,Urbana,10,2582.1,No,No,Secundaria,2,87.7,0,15.22
Masculino,Urbana,3,2413.78,No,No,Superior universitaria,4,84.2,1,15.22
Femenino,Urbana,1,2671.51,No,No,Secundaria,5,97.2,0,15.22
Masculino,Urbana,2,1595.92,No,No,Secundaria,5,94.8,0,15.22
Femenino,Urbana,8,1257.05,No,No,Secundaria,4,79.4,0,15.22
Femenino,Urbana,6,1185.85,No,No,Superior técnica,1,86.1,1,15.22
Masculino,Urbana,1,2252.45,No,No,Superior universitaria,2,93.7,0,15.22
Femenino,Urbana,1,3175.32,Sí,No,Superior universitaria,2,73.7,1,15.22
Femenino,Rural,1,410.01,No,Sí,Sin educación,7,87.8,0,15.22
Femenino,Urbana,1,5629.92,No,No,Superior universitaria,2,90.0,1,15.22
Masculino,Rural,1,1696.87,No,Sí,Secundaria,7,91.5,1,15.22
Femenino,Urbana,9,800.31,No,No,Primaria,6,94.2,0,15.22
Masculino,Rural,1,901.3,No,No,Secundaria,6,98.2,0,15.22
Masculino,Urbana,6,1630.96,No,No,Superior técnica,6,99.5,2,15.22
Masculino,Urbana,5,970.87,No,No,Superior universitaria,5,98.8,2,15.22
Femenino,Urbana,7,1626.49,Sí,No,Superior universitaria,1,82.0,0,15.22
Masculino,Rural,6,3106.2,No,No,Superior técnica,7,90.6,0,15.22
Masculino,Rural,2,819.64,Sí,Sí,Superior técnica,3,79.5,0,15.22
Femenino,Urbana,3,7660.24,No,No,Superior universitaria,4,85.7,2,15.22
Masculino,Rural,6,1930.74,No,Sí,Superior técnica,8,85.2,1,15.22
Femenino,Urbana,2,4343.22,No,No,Superior universitaria,6,93.4,1,15.22
Femenino,Urbana,4,3907.44,No,No,Secundaria,6,93.3,0,15.22
Masculino,Urbana,2,2112.82,No,No,Superior universitaria,1,81.6,1,15.21
Masculino,Urbana,7,3049.23,Sí,No,Superior universitaria,3,82.2,0,15.21
Femenino,Urbana,3,4814.62,No,No,Superior técnica,6,87.0,1,15.21
Femenino,Urbana,8,5048.17,No,No,Superior técnica,7,92.5,1,15.21
Femenino,Urbana,7,978.34,No,No,Superior universitaria,5,93.6,1,15.21
Femenino,Urbana,7,4066.05,Sí,No,Superior universitaria,3,81.6,0,15.21
Masculino,Rural,9,479.25,No,Sí,Primaria,4,99.8,0,15.21
Masculino,Urbana,5,2466.58,No,Sí,Primaria,1,80.8,0,15.21
Femenino,Urbana,8,4733.95,No,No,Superior universitaria,5,86.2,1,15.21
Femenino,Rural,1,180.91,No,No,Primaria,5,96.5,1,15.21
Femenino,Urbana,10,1288.54,No,No,Superior técnica,5,92.4,1,15.21
Femenino,Urbana,3,5525.52,No,No,Secundaria,3,84.1,2,15.21
Masculino,Urbana,5,1569.09,No,No,Superior universitaria,1,98.8,0,15.21
Masculino,Urbana,3,3568.48,No,No,Primaria,4,89.4,2,15.21
Femenino,Rural,10,2351.73,No,Sí,Sin educación,8,96.4,1,15.21
Masculino,Urbana,7,3090.53,No,No,Secundaria,1,89.4,0,15.21
Masculino,Urbana,5,1728.17,No,No,Sin educación,9,86.2,0,15.21
Femenino,Urbana,6,1817.04,No,No,Secundaria,1,89.0,1,15.21
Femenino,Urbana,5,972.04,Sí,No,Superior universitaria,8,77.2,0,15.21
Masculino,Urbana,10,1528.72,No,No,Superior universitaria,4,85.4,1,15.21
Masculino,Rural,4,1136.53,No,Sí,Secundaria,3,96.5,0,15.21
Femenino,Urbana,6,2686.93,No,No,Superior universitaria,6,92.5,0,15.21
Femenino,Urbana,6,1543.16,No,No,Secundaria,4,93.8,0,15.2
Masculino,Rural,7,556.0,No,No,Superior técnica,8,93.0,1,15.2
Femenino,Rural,2,2035.65,No,No,Superior universitaria,7,90.1,0,15.2
Femenino,Urbana,6,2423.32,Sí,Sí,Superior universitaria,2,90.0,2,15.2
Masculino,Urbana,6,1740.08,No,No,Superior técnica,4,87.2,0,15.2
Masculino,Urbana,4,1634.91,No,No,Secundaria,4,89.1,0,15.2
Femenino,Urbana,2,3222.74,Sí,Sí,Superior técnica,6,91.3,1,15.2
Femenino,Rural,7,1307.88,No,No,Secundaria,9,88.9,2,15.2
Masculino,Rural,9,554.17,No,No,Primaria,7,89.7,0,15.2
Masculino,Urbana,4,2177.96,No,Sí,Secundaria,8,89.9,1,15.2
Femenino,Urbana,5,1380.08,No,No,Superior universitaria,6,96.5,0,15.2
Femenino,Rural,6,1156.29,No,Sí,Primaria,9,88.7,1,15.2
Masculino,Urbana,1,2455.59,No,Sí,Secundaria,7,99.1,1,15.2
Femenino,Rural,2,678.17,No,No,Sin educación,7,98.1,1,15.2
Masculino,Urbana,9,2097.84,No,No,Secundaria,1,84.3,0,15.2
Masculino,Urbana,4,3338.1,No,No,Superior universitaria,7,92.4,3,15.2
Masculino,Urbana,8,1830.09,No,No,Superior universitaria,3,86.0,1,15.2
Femenino,Rural,3,633.99,No,No,Secundaria,6,98.0,1,15.2
Femenino,Urbana,1,2592.22,No,No,Secundaria,3,96.4,1,15.2
Masculino,Rural,5,2067.15,No,No,Secundaria,9,83.6,1,15.2
Masculino,Urbana,2,2165.8,No,No,Secundaria,4,94.7,1,15.2
Femenino,Urbana,7,1886.16,No,No,Superior universitaria,10,85.4,2,15.2
Masculino,Urbana,4,2104.05,No,No,Primaria,7,81.5,0,15.2
Masculino,Rural,6,1839.82,No,Sí,Secundaria,5,100.0,0,15.2
Femenino,Rural,8,1391.2,No,No,Primaria,4,97.2,1,15.2
Femenino,Urbana,3,1257.16,No,No,Superior universitaria,1,86.6,0,15.2
Femenino,Urbana,1,5357.41,No,No,Superior universitaria,4,100.0,2,15.2
Masculino,Urbana,5,2294.62,No,No,Superior universitaria,3,94.6,0,15.2
Femenino,Urbana,2,839.07,No,No,Superior universitaria,5,89.7,0,15.2
Masculino,Urbana,8,1001.17,No,No,Sin educación,7,85.7,0,15.2
Femenino,Rural,1,558.05,No,Sí,Primaria,4,87.6,0,15.19
Masculino,Urbana,5,1090.52,No,No,Secundaria,8,88.7,1,15.19
Masculino,Urbana,1,1709.66,No,No,Superior universitaria,1,82.4,2,15.19
Femenino,Urbana,3,1697.78,No,No,Superior técnica,5,93.0,1,15.19
Femenino,Urbana,2,5033.62,No,No,Superior técnica,8,89.7,1,15.19
Femenino,Urbana,8,4385.55,No,No,Superior técnica,2,82.4,1,15.19
Femenino,Urbana,5,574.8,Sí,Sí,Sin educación,1,77.9,1,15.19
Femenino,Urbana,2,2022.29,No,No,Primaria,3,94.4,1,15.19
Masculino,Rural,6,743.74,No,Sí,Primaria,1,91.5,0,15.19
Masculino,Urbana,2,1133.16,No,No,Primaria,4,91.7,0,15.19
Femenino,Urbana,4,2440.75,No,No,Superior técnica,3,87.1,1,15.19
Femenino,Urbana,1,2797.74,No,No,Superior universitaria,9,92.8,2,15.19
Femenino,Rural,2,2044.3,No,No,Secundaria,8,93.8,1,15.19
Masculino,Urbana,5,1365.5,No,Sí,Secundaria,4,86.1,1,15.19
Femenino,Rural,7,3968.83,No,No,Superior técnica,3,82.6,0,15.19
Femenino,Rural,3,697.82,Sí,Sí,Secundaria,4,77.6,0,15.19
Masculino,Rural,2,397.77,Sí,Sí,Secundaria,4,85.3,0,15.19
Femenino,Urbana,1,1835.8,No,No,Superior técnica,6,91.7,1,15.19
Masculino,Rural,4,1072.47,No,Sí,Primaria,3,95.8,0,15.19
Masculino,Urbana,10,1192.76,No,No,Superior universitaria,3,97.1,0,15.19
Femenino,Urbana,6,1443.01,No,No,Secundaria,2,86.8,1,15.19
Femenino,Rural,9,1053.34,Sí,Sí,Superior universitaria,5,81.6,0,15.19
Masculino,Urbana,8,1294.86,No,No,Secundaria,3,91.9,1,15.19
Masculino,Urbana,1,1468.33,No,Sí,Secundaria,5,89.8,0,15.19
Masculino,Urbana,4,1303.19,No,Sí,Primaria,5,94.8,1,15.19
Femenino,Rural,3,1509.6,No,No,Secundaria,5,92.1,1,15.18
Masculino,Urbana,1,2851.57,No,No,Superior universitaria,5,88.2,0,15.18
Femenino,Urbana,5,2881.87,No,No,Superior técnica,8,89.6,2,15.18
Masculino,Rural,1,887.12,No,Sí,Secundaria,5,92.1,0,15.18
Femenino,Urbana,3,2728.03,No,No,Secundaria,8,90.2,1,15.18
Masculino,Rural,9,1503.29,No,Sí,Sin educación,5,85.8,0,15.18
Masculino,Rural,7,2011.28,No,No,Superior universitaria,6,82.7,0,15.18
Femenino,Rural,1,1129.9,No,Sí,Primaria,10,94.9,1,15.18
Masculino,Urbana,4,2381.68,No,No,Superior técnica,4,94.5,0,15.18
Femenino,Urbana,6,1560.13,No,No,Superior universitaria,4,84.1,1,15.18
Femenino,Rural,1,1854.15,No,Sí,Secundaria,8,95.9,0,15.18
Masculino,Urbana,9,2943.24,No,No,Secundaria,8,87.0,1,15.18
Femenino,Rural,1,889.8,Sí,No,Superior universitaria,8,79.6,0,15.18
Femenino,Rural,2,698.5,Sí,Sí,Secundaria,7,85.3,1,15.18
Masculino,Urbana,5,1738.47,No,No,Superior universitaria,3,88.1,1,15.18
Masculino,Urbana,10,2079.04,No,No,Secundaria,3,92.7,1,15.18
Masculino,Urbana,2,2305.75,No,No,Secundaria,5,88.8,0,15.18
Masculino,Rural,1,577.74,No,Sí,Primaria,4,91.1,1,15.18
Femenino,Rural,1,1327.72,No,No,Secundaria,8,93.1,1,15.18
Masculino,Urbana,2,2903.23,No,No,Superior universitaria,3,84.9,2,15.18
Masculino,Urbana,2,1941.04,No,No,Primaria,4,96.0,1,15.18
Femenino,Rural,2,1905.27,No,No,Secundaria,11,87.3,0,15.18
Femenino,Urbana,2,2518.48,No,No,Primaria,8,96.3,0,15.18
Femenino,Rural,9,1844.57,No,No,Superior técnica,5,97.0,0,15.18
Femenino,Urbana,2,1761.55,No,No,Primaria,2,94.4,0,15.18
Femenino,Rural,7,2396.94,No,No,Superior técnica,4,93.4,1,15.18
Femenino,Urbana,8,1127.44,No,No,Primaria,6,85.0,0,15.18
Masculino,Urbana,10,3194.28,No,No,Sin educación,5,85.2,0,15.17
Femenino,Urbana,5,1637.93,No,No,Secundaria,5,90.3,0,15.17
Femenino,Urbana,9,3804.38,No,No,Secundaria,3,90.0,0,15.17
Masculino,Rural,9,1186.7,No,No,Secundaria,3,89.7,0,15.17
Masculino,Rural,4,1633.69,No,No,Superior técnica,2,84.3,0,15.17
Femenino,Urbana,5,1651.39,No,No,Superior universitaria,3,82.8,0,15.17
Masculino,Urbana,3,3954.78,No,No,Superior técnica,6,90.4,0,15.17
Masculino,Urbana,1,3936.78,No,No,Superior técnica,9,89.7,1,15.17
Femenino,Rural,8,540.85,No,No,Superior universitaria,6,93.4,1,15.17
Femenino,Urbana,1,3661.89,No,No,Superior técnica,5,94.0,1,15.17
Femenino,Urbana,5,3682.35,No,No,Primaria,3,91.4,0,15.17
Femenino,Rural,3,2002.7,No,No,Secundaria,12,90.1,0,15.17
Masculino,Urbana,6,2821.85,No,No,Secundaria,1,88.6,1,15.17
Masculino,Urbana,7,3285.57,No,No,Secundaria,7,87.1,3,15.17
Femenino,Urbana,1,2349.17,No,No,Secundaria,4,98.4,1,15.17
Masculino,Urbana,6,6742.37,No,No,Secundaria,8,93.6,1,15.17
Masculino,Rural,10,893.4,No,No,Primaria,6,85.6,0,15.17
Femenino,Rural,3,602.14,No,Sí,Primaria,5,88.6,2,15.17
Masculino,Urbana,10,830.66,No,No,Superior universitaria,7,88.2,1,15.17
Femenino,Urbana,1,4219.42,No,No,Superior universitaria,2,100.0,1,15.17
Femenino,Urbana,1,3246.11,No,No,Secundaria,5,91.8,0,15.17
Femenino,Urbana,2,3349.84,No,No,Superior técnica,6,88.6,0,15.17
Masculino,Urbana,6,2171.63,No,Sí,Superior técnica,2,89.0,0,15.17
Femenino,Rural,10,877.67,No,No,Sin educación,6,99.8,0,15.17
Femenino,Rural,5,647.74,Sí,Sí,Superior técnica,4,82.3,0,15.17
Masculino,Rural,3,717.48,No,Sí,Primaria,8,83.9,0,15.17
Femenino,Urbana,9,1765.37,No,No,Superior técnica,7,86.8,0,15.17
Masculino,Urbana,6,1325.12,No,No,Superior universitaria,1,83.0,1,15.17
Femenino,Urbana,4,2588.23,No,No,Secundaria,3,89.9,2,15.16
Femenino,Urbana,4,851.59,No,No,Secundaria,1,82.4,0,15.16
Masculino,Rural,4,1052.48,No,Sí,Primaria,5,88.3,0,15.16
Femenino,Urbana,5,1633.38,No,Sí,Primaria,7,91.5,0,15.16
Masculino,Rural,5,738.78,No,No,Secundaria,8,88.1,0,15.16
Femenino,Rural,3,364.89,Sí,Sí,Primaria,7,89.1,0,15.16
Masculino,Urbana,6,2237.03,No,No,Superior universitaria,2,87.1,0,15.16
Femenino,Rural,2,701.82,No,No,Secundaria,7,80.5,1,15.16
Femenino,Urbana,9,1511.43,No,No,Secundaria,5,90.4,0,15.16
Masculino,Rural,1,789.05,No,Sí,Superior técnica,5,94.8,2,15.16
Femenino,Urbana,3,3329.22,No,No,Secundaria,2,84.4,0,15.16
Femenino,Rural,2,478.49,No,Sí,Primaria,6,92.2,0,15.16
Masculino,Urbana,7,1974.3,No,No,Superior técnica,1,100.0,1,15.16
Masculino,Urbana,7,5912.13,No,No,Superior universitaria,1,85.9,0,15.16
Masculino,Urbana,4,4416.43,No,No,Superior universitaria,5,75.0,1,15.16
Masculino,Urbana,7,2967.86,No,No,Superior técnica,7,80.0,0,15.16
Masculino,Urbana,1,1915.88,No,Sí,Secundaria,3,91.9,1,15.15
Femenino,Urbana,1,1093.11,No,No,Primaria,1,99.2,2,15.15
Femenino,Rural,4,380.96,No,Sí,Superior técnica,7,94.3,1,15.15
Femenino,Rural,6,243.73,No,Sí,Primaria,3,97.4,0,15.15
Femenino,Rural,3,1688.79,No,No,Primaria,6,89.4,0,15.15
Femenino,Urbana,1,2383.43,No,No,Secundaria,4,93.2,0,15.15
Femenino,Urbana,2,2910.8,No,No,Secundaria,6,100.0,0,15.15
Masculino,Urbana,4,3986.54,No,No,Superior universitaria,7,85.4,1,15.15
Femenino,Urbana,8,3816.31,No,No,Superior técnica,1,92.1,1,15.15
Masculino,Rural,4,625.0,Sí,No,Superior universitaria,8,83.8,0,15.15
Femenino,Urbana,8,4276.88,No,No,Secundaria,4,83.7,0,15.15
Masculino,Rural,9,1164.6,No,No,Sin educación,3,84.1,0,15.15
Femenino,Urbana,3,4857.86,No,No,Secundaria,4,90.4,0,15.15
Masculino,Urbana,5,2260.11,No,No,Superior universitaria,6,86.7,0,15.15
Femenino,Rural,3,1217.32,No,Sí,Superior universitaria,7,84.4,0,15.15
Femenino,Rural,8,1970.38,No,No,Secundaria,7,87.3,0,15.15
Femenino,Rural,4,2185.2,No,No,Secundaria,6,85.7,0,15.15
Femenino,Urbana,7,1012.93,No,No,Secundaria,10,89.2,0,15.15
Femenino,Rural,7,1336.7,No,No,Superior universitaria,5,85.8,0,15.15
Femenino,Rural,6,1236.48,No,Sí,Primaria,4,96.1,1,15.15
Masculino,Urbana,1,1364.04,No,No,Superior universitaria,4,99.6,0,15.15
Femenino,Urbana,7,1501.15,No,No,Secundaria,8,85.2,1,15.15
Masculino,Urbana,5,4895.55,No,No,Superior universitaria,2,79.4,1,15.15
Femenino,Rural,8,969.37,Sí,Sí,Sin educación,1,88.3,1,15.15
Masculino,Urbana,5,2372.52,No,No,Superior universitaria,1,79.0,0,15.15
Masculino,Rural,5,1368.25,No,No,Primaria,3,93.5,0,15.15
Masculino,Urbana,7,2012.05,No,No,Secundaria,5,94.7,0,15.15
Femenino,Urbana,5,5255.06,No,No,Secundaria,5,86.1,0,15.15
Femenino,Urbana,9,1366.32,Sí,No,Superior técnica,2,69.7,0,15.15
Femenino,Urbana,7,2994.19,No,No,Secundaria,4,84.7,2,15.15
Femenino,Urbana,2,4451.05,No,No,Secundaria,2,88.2,0,15.14
Femenino,Urbana,2,2058.13,No,No,Primaria,3,96.8,1,15.14
Femenino,Urbana,6,3206.8,No,No,Superior técnica,3,85.4,0,15.14
Masculino,Rural,5,323.32,No,Sí,Primaria,5,89.9,0,15.14
Femenino,Urbana,2,3634.98,No,Sí,Secundaria,2,99.7,2,15.14
Masculino,Urbana,4,2415.03,No,No,Superior universitaria,1,86.6,0,15.14
Masculino,Urbana,5,1714.79,No,No,Secundaria,1,90.6,0,15.14
Femenino,Urbana,1,1199.28,No,No,Secundaria,6,92.4,0,15.14
Femenino,Urbana,3,1930.16,No,No,Secundaria,5,85.7,0,15.14
Femenino,Urbana,7,1657.94,No,No,Secundaria,6,78.2,1,15.14
Femenino,Urbana,7,4460.23,No,No,Superior universitaria,7,87.2,1,15.14
Femenino,Rural,6,385.67,No,No,Secundaria,4,87.3,0,15.14
Femenino,Urbana,3,4409.51,No,No,Secundaria,5,93.0,0,15.14
Masculino,Urbana,3,1869.73,Sí,No,Superior técnica,5,67.4,0,15.14
Femenino,Rural,7,1022.61,No,No,Secundaria,10,90.9,0,15.14
Masculino,Urbana,7,1376.42,Sí,No,Superior universitaria,3,80.3,1,15.14
Masculino,Urbana,4,984.04,No,No,Superior técnica,5,84.3,2,15.14
Masculino,Urbana,3,1566.25,No,No,Secundaria,5,88.2,2,15.14
Masculino,Urbana,6,4555.45,No,No,Secundaria,5,87.7,0,15.14
Femenino,Urbana,3,2129.99,No,Sí,Secundaria,2,94.5,1,15.14
Femenino,Rural,2,1159.6,No,No,Primaria,5,94.6,0,15.14
Femenino,Urbana,4,1316.14,No,No,Secundaria,6,91.5,1,15.13
Femenino,Rural,10,1614.58,No,No,Secundaria,4,91.0,0,15.13
Masculino,Urbana,3,1447.81,No,No,Superior técnica,8,78.9,0,15.13
Masculino,Urbana,5,5582.2,No,No,Superior universitaria,4,77.4,1,15.13
Femenino,Urbana,8,1977.41,No,No,Superior técnica,5,77.6,0,15.13
Masculino,Rural,4,2009.74,No,No,Secundaria,5,89.9,0,15.13
Femenino,Urbana,10,2132.78,No,No,Secundaria,2,90.8,0,15.13
Femenino,Urbana,10,1895.83,Sí,No,Superior universitaria,5,81.9,0,15.13
Masculino,Rural,3,824.84,No,Sí,Secundaria,6,78.1,0,15.13
Masculino,Urbana,9,1392.58,No,No,Secundaria,3,79.8,0,15.13
Femenino,Urbana,10,3201.66,No,No,Superior técnica,3,86.6,0,15.13
Masculino,Urbana,7,2128.81,No,No,Secundaria,10,92.2,1,15.13
Masculino,Rural,10,1260.32,No,Sí,Primaria,8,85.9,0,15.13
Masculino,Urbana,6,1176.78,No,No,Superior técnica,1,97.1,1,15.13
Masculino,Urbana,5,2851.19,No,No,Superior técnica,7,89.8,0,15.13
Masculino,Rural,1,523.88,No,Sí,Sin educación,4,96.2,0,15.13
Femenino,Urbana,1,5775.56,No,No,Superior técnica,1,83.2,1,15.13
Femenino,Urbana,6,2079.73,No,No,Superior universitaria,7,85.4,2,15.13
Masculino,Rural,9,908.37,No,No,Superior universitaria,11,88.4,2,15.13
Masculino,Rural,4,4125.95,No,Sí,Superior técnica,4,91.8,1,15.13
Femenino,Urbana,6,2708.37,No,No,Primaria,5,90.6,0,15.13
Masculino,Urbana,2,1445.51,No,No,Secundaria,5,97.0,1,15.13
Femenino,Urbana,6,3019.27,No,Sí,Secundaria,4,90.2,1,15.13
Femenino,Urbana,6,2514.21,No,No,Primaria,2,98.2,0,15.13
Femenino,Rural,3,442.86,No,No,Secundaria,4,89.0,1,15.13
Masculino,Urbana,7,2831.34,No,No,Secundaria,7,87.5,0,15.13
Masculino,Rural,2,1526.02,No,No,Secundaria,5,99.2,1,15.13
Masculino,Urbana,8,4060.34,No,Sí,Primaria,4,89.4,0,15.12
Femenino,Urbana,2,2788.35,No,No,Superior técnica,9,97.9,1,15.12
Femenino,Urbana,5,958.21,No,No,Superior universitaria,10,93.7,0,15.12
Femenino,Urbana,2,2158.07,No,No,Primaria,4,89.5,1,15.12
Femenino,Urbana,4,3381.45,No,No,Secundaria,3,88.8,0,15.12
Masculino,Rural,3,1879.8,No,Sí,Primaria,5,86.4,1,15.12
Masculino,Rural,5,1402.36,No,No,Superior universitaria,5,87.5,0,15.12
Masculino,Urbana,7,821.12,No,Sí,Secundaria,4,100.0,0,15.12
Femenino,Rural,10,2297.24,No,No,Secundaria,6,87.1,1,15.12
Masculino,Urbana,9,3120.21,Sí,No,Secundaria,6,77.8,1,15.12
Masculino,Urbana,4,1092.27,No,No,Superior universitaria,5,90.9,1,15.12
Femenino,Urbana,2,1003.37,No,No,Secundaria,4,91.5,2,15.12
Femenino,Rural,3,1497.09,No,Sí,Secundaria,1,87.1,1,15.12
Femenino,Urbana,5,826.72,No,No,Superior universitaria,5,87.1,0,15.12
Masculino,Rural,7,843.71,No,No,Superior técnica,8,91.5,0,15.12
Femenino,Urbana,7,2869.02,No,No,Superior universitaria,5,79.8,1,15.12
Masculino,Urbana,1,2910.5,No,No,Secundaria,5,97.6,2,15.12
Masculino,Rural,7,452.93,No,No,Sin educación,6,79.6,1,15.12
Masculino,Rural,1,1929.81,No,No,Secundaria,8,94.6,1,15.12
Masculino,Urbana,6,3359.07,No,No,Superior universitaria,4,84.6,0,15.12
Femenino,Urbana,5,2337.4,No,No,Primaria,5,96.2,1,15.12
Femenino,Rural,1,1087.69,No,Sí,Primaria,8,94.6,0,15.12
Femenino,Urbana,2,3995.81,No,No,Primaria,4,98.0,0,15.12
Masculino,Urbana,6,2478.36,No,No,Superior universitaria,2,95.9,0,15.12
Masculino,Urbana,1,2542.62,No,No,Secundaria,6,85.4,0,15.12
Femenino,Urbana,7,2304.25,No,No,Superior universitaria,5,72.5,0,15.12
Masculino,Urbana,6,2185.73,No,No,Primaria,6,82.8,0,15.11
Femenino,Rural,7,880.52,No,No,Primaria,4,84.5,0,15.11
Masculino,Urbana,9,2476.23,No,No,Superior universitaria,5,83.4,0,15.11
Femenino,Urbana,2,3832.29,No,No,Secundaria,1,86.0,0,15.11
Masculino,Urbana,1,1190.56,No,Sí,Primaria,3,92.0,1,15.11
Masculino,Rural,5,1296.01,No,Sí,Superior técnica,3,84.8,0,15.11
Masculino,Urbana,2,2172.2,No,Sí,Primaria,3,97.1,1,15.11
Femenino,Urbana,8,1243.1,No,No,Superior universitaria,3,78.4,1,15.11
Femenino,Urbana,1,5505.1,No,No,Primaria,3,90.3,0,15.11
Masculino,Urbana,2,2981.31,No,No,Secundaria,4,83.0,1,15.11
Femenino,Urbana,6,1582.23,No,No,Superior universitaria,5,81.8,0,15.11
Femenino,Urbana,5,3680.87,No,No,Superior universitaria,4,86.5,1,15.11
Femenino,Urbana,2,2149.25,No,Sí,Secundaria,2,100.0,1,15.11
Femenino,Urbana,6,5291.31,Sí,No,Superior universitaria,3,84.0,2,15.11
Femenino,Rural,6,2209.2,No,Sí,Superior técnica,7,81.9,0,15.11
Femenino,Rural,7,1509.1,No,No,Sin educación,7,88.1,1,15.11
Masculino,Urbana,2,1227.45,No,No,Primaria,1,85.1,1,15.11
Masculino,Urbana,7,1220.87,No,No,Secundaria,6,93.7,0,15.11
Masculino,Urbana,10,6606.47,No,No,Superior universitaria,7,96.7,1,15.11
Masculino,Urbana,9,3846.89,No,No,Superior universitaria,7,92.1,0,15.11
Masculino,Urbana,1,2307.84,No,No,Secundaria,7,95.5,1,15.11
Femenino,Urbana,8,2090.8,No,Sí,Superior técnica,5,88.6,0,15.11
Femenino,Urbana,5,2937.98,No,No,Secundaria,4,90.2,1,15.11
Masculino,Urbana,3,1437.35,No,No,Primaria,3,92.1,1,15.11
Masculino,Urbana,9,3867.89,No,Sí,Sin educación,4,89.2,0,15.11
Femenino,Rural,6,2096.62,No,No,Primaria,4,85.1,0,15.11
Femenino,Urbana,7,2878.89,No,No,Secundaria,3,92.5,1,15.11
Femenino,Urbana,4,1930.36,No,No,Secundaria,4,84.3,0,15.11
Masculino,Rural,4,770.86,No,No,Superior técnica,8,85.6,1,15.11
Femenino,Urbana,3,1960.81,No,No,Secundaria,5,90.8,0,15.1
Masculino,Urbana,2,1588.01,No,No,Superior universitaria,8,90.7,1,15.1
Femenino,Urbana,7,2480.27,No,No,Secundaria,2,95.3,0,15.1
Masculino,Urbana,3,4171.19,No,No,Superior técnica,4,87.1,0,15.1
Masculino,Rural,4,837.55,No,No,Superior técnica,7,86.4,0,15.1
Femenino,Urbana,6,1859.2,No,No,Secundaria,5,88.5,0,15.1
Masculino,Urbana,4,4716.07,No,No,Primaria,3,92.4,2,15.1
Masculino,Rural,3,545.34,No,No,Superior universitaria,7,90.5,1,15.1
Masculino,Rural,7,762.11,No,No,Secundaria,6,91.7,1,15.1
Femenino,Urbana,1,4197.29,No,No,Superior técnica,5,83.9,1,15.1
Femenino,Urbana,6,1204.76,Sí,No,Primaria,5,85.4,0,15.1
Femenino,Rural,6,1099.83,No,Sí,Primaria,8,100.0,1,15.1
Femenino,Urbana,1,1724.41,No,No,Superior universitaria,3,85.3,1,15.1
Masculino,Rural,5,1301.45,No,No,Secundaria,4,76.4,0,15.1
Femenino,Rural,2,1447.79,No,No,Superior universitaria,4,97.8,1,15.1
Femenino,Urbana,10,2991.57,No,No,Superior técnica,7,88.5,2,15.1
Femenino,Urbana,1,3730.21,No,No,Secundaria,8,92.7,0,15.1
Femenino,Urbana,10,4794.07,Sí,No,Secundaria,4,81.2,2,15.1
Masculino,Rural,1,862.34,No,Sí,Superior técnica,11,84.1,1,15.1
Femenino,Urbana,2,4543.32,No,No,Primaria,4,96.3,0,15.1
Femenino,Rural,2,622.08,No,No,Primaria,6,87.7,0,15.1
Masculino,Urbana,3,8958.19,No,No,Secundaria,2,74.9,0,15.1
Masculino,Urbana,4,2640.2,No,No,Superior técnica,5,88.0,0,15.1
Masculino,Rural,7,1733.07,No,No,Superior técnica,6,86.7,1,15.1
Masculino,Urbana,9,4954.92,No,No,Superior técnica,5,88.2,3,15.1
Femenino,Rural,8,1449.08,No,No,Superior universitaria,7,84.7,1,15.1
Masculino,Urbana,1,1159.63,No,Sí,Primaria,6,85.3,0,15.1
Masculino,Urbana,2,1221.73,No,No,Primaria,7,90.8,1,15.09
Masculino,Urbana,2,1920.16,No,No,Superior universitaria,6,92.5,0,15.09
Femenino,Urbana,7,2404.47,No,No,Secundaria,7,81.1,0,15.09
Masculino,Urbana,5,1955.76,Sí,Sí,Superior técnica,4,86.1,0,15.09
